,id,title,url,is_paid,price,is_practice_test_course,headline,language
5091,3195012,MS Excel : Profesyonel Excel Kullanıcısı Olun!,/course/ms-excel-profesyonel-excel-kullancs-olun/,True,₺349.99,False,Bu eğitim ile kısa sürede profesyonel bir Excel kullanıcısı olun. Tüm detayları ve pratikliği ile birlikte Excel!,Turkish
5092,3003702,Teknik İndikatörlerin Yorumlanması,/course/teknik-indikatorlerin-yorumlanmas/,True,"₺1,599.99",False,İndikatörler Nasıl Yorumlanır.,Turkish
5093,3004386,Web Tasarım Kursu,/course/web-tasarm-kursu/,True,₺449.99,False,Web Tasarım Kapsamlı Dersleri,Turkish
5094,3011886,Sıfırdan Temel Ethical Hacker ve Siber Güvenlik Kursu,/course/sfrdan-temel-ethical-hacker-ve-siber-guvenlik-kursu/,True,₺299.99,False,Teoride kalmayarak uygulamalı öğrenme kursu,Turkish
5095,3009574,caniasERP Tam Döngü Süreci,/course/caniaserp-tamdongu/,True,₺399.99,False,caniasERP: Temel ERP Süreçlerinin Hepsi Tam Döngü İçerisinde,Turkish
5096,3010116,Microsoft Windows Server 2016 Eğitimi,/course/windows-server-2016-egitimi/,True,₺299.99,False,Windows Server 2016 dünyanın en öok kullanılan sunucu işletim sistemi eğitimi,Turkish
5097,3013306,Kapsamlı Adobe Photoshop,/course/kapsaml-adobe-photoshop/,True,₺299.99,False,Kapsamlı Adobe Photoshop Dersleri,Turkish
5098,3024182,Sıfırdan İleri Seviyeye Wordpress ile Tema Yapımı | 2020,/course/sifirdan-ileri-seviyeye-wordpress-ile-tema-yapimi-2020/,True,₺399.99,False,Kurumsal HTML Temamızı Wordpress'e En Kısa ve Hızlı Şekilde Entegre Edeceğiz. Konular Sade ve Net Şekilde Anlatılmıştır.,Turkish
5099,3025006,mBlock ile Arduino,/course/mblock-ile-arduino/,False,Free,False,Blok Tabanlı Kodlama ile Arduino Projeleri.,Turkish
5100,2873598,After Effects (Çok Kısa Sürede Öğren!),/course/after-effects-temelden-ileri-seviyeye/,True,₺499.99,False,Sıfırdan başlayarak adım adım ileri seviye götürecek bir eğitim seti! Sıkılmadan Öğreten Eğitim Seti.,Turkish
5101,2839780,React JS Redux: ReactJS Redux Framework Baştan Anlatıyoruz,/course/react-js-redux-react-js-redux-en-bastan-anlatyoruz/,True,₺429.99,False,"ReactJS ile kullanılan en popüler React Router, React Portal ve Redux kütüphanelerini React JS Redux kursumuzla öğren",Turkish
5102,2839822,Artırılmış Gerçeklik-4,/course/artrlms-gerceklik-4/,False,Free,False,Artırılmış Gerçeklik Kurslarımızın Tanıtımı,Turkish
5103,2843782,Dim Mak /Ölüm Dokunuşu,/course/dim-mak-olum-dokunusu/,True,₺299.99,False,Sinir ve Damar baskı noktaları,Turkish
5104,2867242,Temel Yaşam Koçluğu Eğitimi (Profesyonelliğe Hazırlık),/course/profesyonel-yasam-koclugu-egitimi/,True,₺529.99,False,"Yaşam koçluğunun temelleri, koçluk süreci, duygu yönetimi davranış değişikliği ile ilgili teknikler ve süreçler",Turkish
5105,2867558,Şirket ve Yönetici Koçluğu Eğitimi,/course/sirket-ve-yonetici-koclugu-egitimi/,True,₺429.99,False,Şirketler de veya şirket yöneticilerinde rahatlıkla koçluk sürecini yürütebileceğiniz veya kendinize uyarlayabileceksinz,Turkish
5106,2828350,GOOGLE ADSENSE YÜKSEK TBM EĞİTİMİ,/course/google-adsense-yuksek-tbm-egitimi/,True,₺449.99,False,Sıfırdan Üst Düzeye Adsense Uzmanı Olmak ve Yurtdışından Para Kazanmak İstiyosan Doğru Yerdesin .  .,Turkish
5107,2828990,Borsa Teknik Analiz Eğitimi,/course/teknik-analiz-kursu/,True,"₺1,899.99",False,Borsaya yeni baslayanlar ve ileri derece ögrenmek isteyenler icin her seviye düzeyine uygun teknik analiz eğitimi.,Turkish
5108,3419518,Satış Profesyonelliği,/course/satis-profesyonelligi/,True,₺299.99,False,"Satış profesyonelliğinde gizli kalmış taraflar ve inançlar ile mükemmel satış profesyoneli olma yetkinlik, beceriler",Turkish
5109,3416376,Cil bakımı Makyaj Teknikleri,/course/cilt-bakimi/,True,₺349.99,False,MAKYAJ,Turkish
5110,3392620,Almanca A2 Seviyesi,/course/almanca-a2-seviyesi/,True,₺599.99,False,Başlangıç üzeri düzeyinde Almanca kursu! Deutsch lernen mit Spaß!,Turkish
5111,3443144,Dialux A-Z™ | Aydınlatma Tasarımı ve Hesabı,/course/dialux-aydinlatma-tasarim-ve-hesabi/,True,₺299.99,False,Dialux ile 3D Proje Çizimi ve Aydınlatma Ürünlerinin Yerleştirilerek; Gerekli Hesaplamalarla Döküman Oluşturma,Turkish
5112,3437204,Google Classroom ve Online Eğitim Uygulamaları,/course/google-classroom-ve-online-egitim/,True,₺399.99,False,"Başta Google Classroom olmak üzere çevrimiçi eğitimle alakalı araçlar, uygulamalar, Google Forms, Google Meets.",Turkish
5113,3442308,Limit-Süreklilik-Türev-Türevin Uygulamaları,/course/limit-sureklilik-turev-turevin-uygulamalari/,True,₺699.99,False,Limit-Süreklilik-Türev konularındaki videolarım ve deneme sınavlarım yardımıyla Vize ve Final Sınavlarına Hazırlık..,Turkish
5114,3440318,KORE ALFABESİ ÖĞREN!,/course/kore-alfabesi-ogren/,True,₺529.99,False,Kore Harflerini Uzmanından Öğrenin!,Turkish
5115,3416028,3ds Max 2017 Temel Eğitim Seti,/course/3ds-max-2017-temel-egitim-seti/,True,₺299.99,False,3ds Max Programını güncel versiyonda sıfırdan başlayarak öğreten kapsamlı ve eğitici eğitim seti.,Turkish
5116,3419068,Bilgisayarlı Görü: YOLOv4 ile Nesne Tanıma,/course/bilgisayarl-goru-yolov4-ile-nesne-tanma/,True,₺599.99,False,Derin öğrenme yöntemlerini kullanarak verilerinizi Google Colab ile eğiterek kendi nesne tanıma modelinizi geliştirin !,Turkish
5117,3412400,Topluluk Önünde Konuşma ve Hitabet Kursu,/course/topluluk-onunde-konusma-ve-hitabet-kursu/,True,₺349.99,False,Topluluk önünde etkili bir konuşma yapmanın ve başarılı hitabetin sırları bu eğitimde saklı...,Turkish
5118,3412058,Asp.Net Core API  / Angular ile E-Ticaret,/course/aspnet-core-3-angular-10-e-ticaret/,True,₺599.99,False,Ödeme Yöntemi Kullanılarak Angular 10 / Asp.Net Core API 3 ile   E-Ticaret. => 46B2B071CAD97B6784CC,Turkish
5119,3341136,Sıfırdan Her Yönüyle Angular 9,/course/sfrdan-her-yonuyle-angular-9/,True,₺499.99,False,"Google destekli, Modüler yapısıyla popüler front-end framework'ü Angular 9' u sıfırdan ileri seviyeye kadar öğrenin.",Turkish
5120,3341540,Temel HTML - HTML5 Dersleri,/course/temel-html-html5-gelismis-html/,True,₺449.99,False,HTML ile web sayfaları oluşturacağın temel eğitim serisi,Turkish
5121,3402768,Doğru Planlama ile Zamanını Yönet,/course/dogru-planlama-ile-zamann-yonet/,True,₺299.99,False,Planlama Teknikleri ile Etkin Zaman Yönetimi,Turkish
5122,3357048,Kendini Keşfetme Sanatı Hikaye Anlatıcılığı,/course/hikaye-anlaticiligi-egitimi/,True,₺299.99,False,"Aile ve Çocuk Gelişimi, Öğretmen, Danışman ve Psikolog Müfredat Seti",Turkish
5123,3387642,Aile İçi İletişim Eğitimi (Başarıyı Ailede Başlat),/course/aile-ici-iletisim/,True,₺349.99,False,"Aile içi iletişimi doğru olmayan çocukların; büyümesi, yürümesi, konuşması gecikir. Ayrıca zeka düzeyinde gerileme olur.",Turkish
5124,3383528,Behavioral Design Patterns -2(Davranışsal Tasarım Kalıpları),/course/behavioral-design-patterns-2/,False,Free,False,Behavioral Design Patterns (Davranışsal Tasarım Kalıpları) leri spesifik örnekler ile öğreneceğiz. (JAVA ile),Turkish
5125,3384100,Makine/Mekatronik Mühendisi Yetiştirme Programı (Sıfırdan),/course/makinemekatronik-muhendisi-yetistirme-program-sfrdan/,True,₺429.99,False,0'dan İleri Seviyeye Aranan Mühendis Olma Eğitimi,Turkish
5126,3380400,Müşterilerin Tekrar Gelmesini Sağlama (Sadık Müşteriler),/course/musterilerin-tekrar-gelmesini-saglama-sadk-musteriler/,True,₺349.99,False,Müşterilerin tekrar gelmesini sağlayarak nasıl sadık müşteriler ile duygusal marka işbirliği sayesinde satışları artır,Turkish
5127,3348952,Baştan Sona Web Tasarım Eğitimi,/course/bastan-sona-web-tasarim-egitimi/,True,₺399.99,False,Baştan sona Frontend ve Backend eğitimi.Baştan sona web tasarım ve web geliştirme eğitimi.,Turkish
5128,3356170,Spring Framework Core,/course/injavawetrust-spring-framework-core/,True,₺399.99,False,Spring Framework Core,Turkish
5129,3320818,Maltaca dilini öğrenin: Malta'nın dilini konuşun ve yazın,/course/maltaca-dilini-ogrenin-malta-dilini-konusun-ve-yazin/,True,₺299.99,False,Malta'nın resmi dilini anlamak için çevrimiçi Maltaca öğrenmeye başlayın. Maltaca kelimeler içeren MP3'ler içerir,Turkish
5130,3324806,Zeynep Hocayla Hızlandırılmış Tüm Konular Tahtada İngilizce,/course/zeynep-hocayla-a1-a2-ingilizce-tahtada-anlatm/,True,₺399.99,False,Sadece konu anlatımlarını ve temel bilgileri içeren ve başlangıçtan ileri seviyeye kadar seviyeleri kapsayan setimiz,Turkish
5131,3333812,İnsan Kaynakları için İş Hukuku Kapsamında Bordro Oluşturma,/course/bordro-uzmanligi-programi/,True,₺299.99,False,İş Hukuku Kapsamında Bordro Oluşturma ve Hesaplama Modelleri,Turkish
5132,3345250,PIC MİKRODENETLEYİCİLER & PIC16F887-877A-84A & BOL UYGULAMA,/course/pic-mikrodenetleyiciler-pic16f887-877a-84a-bol-uygulama/,True,₺629.99,False,PIC MIKRODENETLEYİCİLERİ UYGULAMALAR ÜZERİNDEN ÖĞRENEREK GÖMÜLÜ SİSTEMLERE HIZLI BİR GİRİŞ YAP,Turkish
5133,3350078,Java Persistence API (JPA),/course/injavawetrust-java-persistence-api/,True,₺429.99,False,Java Persistence API (JPA),Turkish
5134,2979814,MATRİKS VE İDEAL ÜZERİNDEN KISA VADELİ STRATEJİ OLUŞTURMA,/course/matriks-ve-ideal-uzerinden-kisa-vadeli-stratejisi-olusturma/,True,₺749.99,False,Kısa vadeli işlemler için alım satım stratejisi oluşturalım.,Turkish
5135,2971498,TensorFlow 2.x a kısa bir giriş,/course/tensorflow-2x-a-kisa-bir-giris/,False,Free,False,mnist data set,Turkish
5136,2996338,Stres Yönetimi,/course/stres-yonetimi/,True,₺299.99,False,Stres ile başa çıkma yöntemleri,Turkish
5137,2996046,Eczanede Finans Yönetimi,/course/eczanede-finans-yonetimi/,True,₺299.99,False,Eczacılar İçin Eczanede Finans Yönetimi,Turkish
5138,2995768,Parçacık Sürü Optimizasyonu (PSO) MATLAB Kod Yazımı,/course/parcacik-suru-optimizasyonu-pso-matlab-kod/,True,₺349.99,False,Learning how to write particle swarm optimization(PSO) codes in Matlab,Turkish
5139,3124022,A 'DAN Z 'YE PİNTEREST PARA KAZANMA EĞİTİM SETİ ( PİNTOPİN ),/course/a-dan-z-ye-pinterest-para-kazanma-egitim-seti-pintopin/,True,₺299.99,False,Otomatik Çalışan Siteler Kurarak Pinterestten Gelir Elde Etmeyi Öğrenin,Turkish
5140,3124082,Python ile Sıfırdan İleri Seviye Programlama,/course/python-programlama-kursu-2020-levent-ertunalilar/,True,₺949.99,False,"Projelerle, Python, Selenium, PyQt5, Tkinter, Sqlite, Flask, Django, Numpy, Web Geliştirme öğrenmenin tadını çıkarın!",Turkish
5141,2970620,C# DevExpress ve Mvc5 ile Otel Rezervasyon Sistemi,/course/otelrezervasyon/,True,₺649.99,False,DevExpress ~ Mvc5 ~ Entity Framework ~ Code First ~ SQL,Turkish
5142,2974998,Profesyonel Koçluk Eğitimi,/course/temel-kocluk-becerileri-egitimi/,True,₺349.99,False,"Temel koçluk becerilerini öğrenerek, tüm öğrendiği kullandığı koçlukların temelini öğrenmiş olacaksınız",Turkish
5143,2974966,NLP Practitioner Kursu (Ayrıntılı Anlatım),/course/nlp-practitioner/,True,₺629.99,False,"NLP ileri seviye konularını kapsamış olan kursta travma, fobi, dil düşünce modeliteleri, strajileri ruh hali değiştirme",Turkish
5144,2940220,Matematik Full (YKS TYT KPSS DGS ALES Üniversite hazırlık),/course/matematikfull/,True,₺429.99,False,"YKS TYT KPSS DGS ALES Matematik-Hızlı ve pratik anlatım, 15-30 dakikalık videolarla okula dershaneye özel derse yardımcı",Turkish
5145,2940414,TYT KİMYA KONULARI,/course/tyt-kimya-konulari/,False,Free,False,Asit ve Bazlar,Turkish
5146,3016272,YÖKDİL SAĞLIK ve TIPDİL GRAMER KURSU,/course/yokdil-saglik-ve-tipdil-gramer-kursu/,True,₺349.99,False,İNGİLİZCE TEMEL SAĞLIK GRAMER,Turkish
5147,3066876,Microsoft Word - Temelden Uzmanlığa,/course/microsoft-word-temelden-uzmanliga-her-seviye/,True,₺429.99,False,Bir eğitim alana dilediğiniz ikinci eğitim ücretsizdir. MS WORD programını en verimli şekilde kullanın!,Turkish
5148,3065690,Sıfırdan İleri Seviye Sistem Uzmanlığı,/course/sifirdan_ileri_seviye_sistem_uzmanligi_egitimi/,True,₺299.99,False,Sıfırdan İleri Seviye Sistem Uzmanlığı,Turkish
5149,3072092,Perspektif Teknikleri İle Karakalem Obje Çizimi ve Tasarımı,/course/sfrdan-ileri-seviyeye-perspektif-teknikleriyle-urun-cizimi/,True,₺299.99,False,"Perspektif tekniklerini, ürün-obje ve mekan çizimini, karakalem tekniklerini, endüstriyel tasarım alt yapısını öğrenin",Turkish
5150,2938854,Araştırmacılar İçin Kaynak Taraması,/course/arastrmaclar-icin-kaynak-taramas/,True,₺429.99,False,Araştırmacılar İçin Tüm Yönleriyle Kaynak Taramayı Öğrenin!,Turkish
5151,2972222,Yaratıcı Yazarlık Işığında Hikaye ve Karakter Oluşturma,/course/senaryo-icin-hikaye-olusturma-ve-karakter-yaratma-sureci/,True,₺299.99,False,Senaryo Üretmek İçin Gerekli Olan Disiplinler,Turkish
5152,3098258,AutoCAD 2021 Eğitim Serisi *UYGULAMALI*,/course/autocad-2021-egitim-serisi-uygulamali/,True,₺349.99,False,Sıfırdan 2D Uzmanlığına,Turkish
5153,3100508,EMLAK DANIŞMANI-A1 KURSU-MESLEKİ YETERLİLİK BELGESİ-A1,/course/emlak-danismani-mesleki-yeterlilik-belgesi-kursu-a1/,True,₺299.99,False,"17UY0332-4/A1 İSG, ÇEVRE VE KALİTE YETERLİLİK BİRİMİ",Turkish
5154,3100516,EMLAK DANIŞMANI-A2 KURSU-MESLEKİ YETERLİLİK BELGESİ -A2,/course/emlak-danismani-mesleki-yeterlilik-belgesi-kursu-a2/,True,₺299.99,False,17UY0332-4/A2 İŞ PLANI YAPMA VE PORTFÖY OLUŞTURMA YETERLİLİK BİRİMİ,Turkish
5155,2939400,OYUN TERAPİSİ EĞİTİMİ,/course/oyun-terapisi-egitimi/,True,₺299.99,False,oyun terapisi eğitimi,Turkish
5156,3468558,TBDY 2018 GÖRE STA4CAD STATİK PROJE EĞİTİMİ,/course/tbdy-2018-gore-sta4cad-statik-proje-egitimi/,True,₺999.99,False,TBDY 2018 GÖRE STA4CAD STATİK PROJE EĞİTİMİNDE PİYASAYA YÖNELİK BETONARME YAPILARIN TASARIMINI ÖĞRENEBİLECEKSİNİZ,Turkish
5157,3468762,Go Programlama Dili Temelleri,/course/go-programlama-dili-temelleri/,False,Free,False,Google tarafından geliştirilen Go dilini basit ve anlaşılır şekilde öğrenin,Turkish
5158,3477624,7. Sınıf Matematik,/course/7-sinif-matematik-/,True,"₺2,099.99",False,Temelden >> Yeni Nesile - Uzmanlaşın ! Lgs nin temelini atın!,Turkish
5159,3477696,7.SINIF MATEMATİK,/course/7snf-matematik-tum-konu-anlatm/,True,₺299.99,False,7.SINIF MATEMATİK,Turkish
5160,3494840,Borsada Yapısal Analiz Modeli ile Teknik Analiz,/course/yapsal-analiz-modeli/,True,"₺1,799.99",False,Borsada Yapısal Analiz Modeli ile Teknik Analiz,Turkish
5161,3494120,Adobe Indesign CS6 / Baştan-Sona Program Eğitimi,/course/videmy-bastan-sona-adobe-indesign-kursu/,True,₺299.99,False,Baştan Sonra Adobe Indesign CS6,Turkish
5162,3493916,3D Printer - 3D Yazıcı Nasıl Yapılır - Kendi Yazıcını Yap,/course/3d-printer-3d-yazici-nasil-yapilir/,True,₺399.99,False,Tamamı kendi tasarımım olan 3D yazıcının sahibi olabilirsiniz.,Turkish
5163,3497518,Arapça YDS-YÖKDİL-YDT Soru Analizleri (ÇÖZÜME GEL / PAKET-1),/course/arapca-yds-yokdil-ydt-soru-analizleri-cozume-gel-paket-1/,True,₺549.99,False,"Arapça dil sınavlarında ""cümledeki boşluğu doldurma"" tipi soruların çözümüne yönelik analizler",Turkish
5164,3463270,Temel Enneagram Eğitimi 1.Modül,/course/ailede-askta-okulda-iste-ve-her-yerde-enneagram/,True,₺299.99,False,"Enneagram kişiye ruhsal,psikolojik ve biyolojik boyutlarını anlaması ve dengelemesi için yardımcı olan kadim bilgidir.",Turkish
5165,3471902,"Elektrik Pano Projesini Okuma,Takip Etme ve Arızasını Bulma",/course/elektrik-pano-projesini-okumatakip-etme-ve-arzasn-bulma/,True,₺599.99,False,"EPLAN ile Çizilen Projeleri  Teorik ve Uygulamalı Olarak Okuma,Takip Etme Ve Arıza Bulma",Turkish
5166,3457698,DEMİR GİBİ BİLEKLER İÇİN BİLEK GÜREŞİ EĞİTİM SETİ,/course/demir-gibi-bilekler-icin-bilek-guresi-egitim-seti/,True,₺299.99,False,Sizde Çevrenizde Yenilmez Olabilirsiniz,Turkish
5167,3488510,Autodesk Revit Elektrik Proje Tasarımı,/course/autodesk-revit-elektrik/,True,₺449.99,False,Başlangıçtan Teslime Tüm Aşamalar,Turkish
5168,3486676,Veri Yapıları Eğitim/Uygulama (C ile),/course/veri-yaplar-dersi-egitim-ve-uygulama-serisi/,True,₺499.99,False,C Programlama dili ile veri yapıları ve algoritmalarını öğrenmek,Turkish
5169,3467804,İnşaat Mühendisleri SAP2000 Öğreniyor,/course/insaat-muhendisleri-sap2000-ogreniyor/,True,₺349.99,False,İnşaat mühendisliği okurken statik analizde zorlananlar ve mezun olmuş statik analiz bilmeyenler için hazırlanmıştır.,Turkish
5170,3472250,PAZARLAMA,/course/pazarlama-prensipleri/,True,"₺2,099.99",False,Pazarlama prensiplerini ve tekniklerini kullanarak işletmenin performansını artıracak öneriler ve uygulamalar.,Turkish
5171,3463296,Telefon Üzerinden Termux İle Sıfırdan Etik Hacker Olma Kursu,/course/telefon-uzerinden-termux-ile-sfrdan-etik-hacker-olma-kursu/,True,₺399.99,False,Sıfırdan Üst Düzey Termux Öğrenin,Turkish
5172,3463780,ADOBE SPARK TEMEL ARAÇ VE TEKNİKLERİ,/course/adobe-spark-temel-arac-ve-teknikleri/,False,Free,False,Web Sayfası ve Sosyal Medya İçerikleri Hazırlama,Turkish
5173,3466076,Erasmus+ Projesi Nasıl Yazılır - Pratik ve Kapsayıcı,/course/hibe-projesi-yazmak/,True,₺399.99,False,Adım adım KA1 projesi yazma rehberi,Turkish
5174,3479904,FONKSİYONLAR BÖLÜM 1️⃣ | 2020 AYT,/course/fonksiyonlar-bolum-1-2020-ayt/,True,₺529.99,False,FONKSİYONLAR BİRİNCİ BÖLÜMÜNDE DEVAM EDİYORUZ,Turkish
5175,3480064,Blender ile Animasyon Dersleri (Başlangıçtan ileri Seviyeye),/course/blender-ile-animasyon-dersleri-baslangictan-ileri-seviyeye/,True,₺749.99,False,"Blenderda başlangıçtan ileri seviyeye doğru animasyon tekniklerini göreceğiz. Obje, Karakter ve Hayvan Animasyonları",Turkish
5176,3494378,Temelden İleri Seviyeye Grafik Tasarım Kursu,/course/temelden-ileri-seviyeye-grafik-tasarm-kursu/,True,₺729.99,False,"Grafik Tasarım Teorik Dersleri, Program Anlatımları, Uygulamalı Eğitimler",Turkish
5177,3500864,Final Cut Pro X Kurgu Eğitimi 101 (Başlangıç Seviyesi),/course/final-cut-pro-x-kurgu-egitimi-101-baslangc-seviyesi/,True,₺349.99,False,Final Cut Pro X ile Profesyonel Kurguculuğa Adım Atın. YENİ BAŞLAYANLAR İÇİN,Turkish
5178,3292162,Çocuk Yogası ve Yaratıcı Drama I. MODÜL Eğitim Programı,/course/cocukyogasiveyaraticidramabirincimodul/,True,₺349.99,False,'Okul Öncesi Yaratıcı Drama yöntemi ile Çocuk Yogası' bilgi teknikleri ve eğitmenlik pratikleri,Turkish
5179,3248862,Sınavlarda %100 Başarı İpuçları ve Zamanlama Taktikleri,/course/snavlarda-100-basar-ipuclar-ve-zamanlama-taktikleri/,True,₺299.99,False,"Sınavlarda başarılı olmak için gerekli olan püf noktalarla birlikte yapılacak teknikleri ve taktikler, bilimsel kanıtlı",Turkish
5180,3253614,Sonlu Elemanlar Yöntemi ile Kaynaklı Bağlantılarda Yorulma,/course/sonlu-elemanlar-yontemi-ile-kaynakl-baglantlarda-yorulma/,False,Free,False,Çelik ve Alüminyum kaynaklı bağlantıların yorulma hesap yöntemleri,Turkish
5181,3256530,"Derinlemesine Enterprise Java 4 : IoC, CDI & Spring Boot",/course/enterprise-java-ioc-cdi-spring/,True,₺529.99,False,Inversion of Control Dependency  Injection JBoss Weld & Spring Boot MVC ORM REST Security Configuration AOP Thymeleaf,Turkish
5182,3249278,ADIM ADIM EXCEL VBA (MAKRO),/course/adim-adim-excel-vba-makro-dersleri/,True,₺599.99,False,Siz de Makro ile işlerinizi kolaylaştırıp kendinize zaman ayırabilirsiniz. Bunun için eğitimi izlemeniz yeterlidir.,Turkish
5183,3233403,ADIM ADIM İLERİ EXCEL,/course/adim-adim-ileri-excel/,True,₺599.99,False,Excel'deki fonksiyonların kullanımını öğrenerek iş hayatınızı kolaylaştırın. En iyi raporları en pratik şekilde yapın.,Turkish
5184,3232503,Sinyaller ve Sistemler,/course/sinyaller-ve-sistemler/,True,₺399.99,False,"İşaretlerin ve sistemlerin sınıflandırılması, zaman-frekans domeni analiz, ve örnekleme vb.",Turkish
5185,3143654,Pırlanta Eğitimi ile Pırlanta Uzmanı Olmaya Hazır mısın?,/course/pirlanta-egitimi/,True,"₺2,099.99",False,"Türkiye'nin ilk ve tek ONLINE PIRLANTA EĞİTİMİ ile sen de ""SERTİFİKALI PIRLANTA UZMANI"" olabilirsin.",Turkish
5186,3144186,Beden Dili Eğitimi - Body Language Course (EN Subtitles),/course/bedendiliegitimi/,True,₺299.99,False,Şimdi Gerçekleri Öğrenme Vakti - It's Time to Learn the Facts,Turkish
5187,3193880,Sözleşme Hazırlama Eğitimi,/course/sozlesme-hazrlama-egitimi/,True,₺299.99,False,Herkes için sözleşme hazırlama teknikleri eğitimi,Turkish
5188,3194272,".Net Core Asenkron- Multithread Programlama (TASK,TPL,PLINQ)",/course/net-core-asenkron-multi-thread-programlama/,True,₺599.99,False,"TASK, TPL ve PLINQ gücünü kullanarak asenkron ve multi-thread uygulamalar inşa etmeyi öğreneceksiniz.",Turkish
5189,2915862,KORONAVİRÜS İLE MÜCADELEDE PSİKOLOJİK DAYANIKLILIK,/course/koronavirus-ile-mucadelede-psikolojik-dayaniklilik/,False,Free,False,Zor zamanlarda hayatta kalmak ve süreci en az zararla atlatmak için neler yapmanız gerektiğini öğrenmek ister miydiniz?,Turkish
5190,2917440,Gezgin Satıcı Probleminin Çözümü-PSO Algoritma,/course/gezgin-satici-probleminin-cozumu/,True,₺299.99,False,Applying Particle Swarm Optimization(PSO)Algorithm to the Traveling Salesman Problem,Turkish
5191,2992062,C# ile Sıfırdan Bakım Takip Programı Yapımı (2/2),/course/csharp-ile-sifirdan-bakim-takip-programi-yapimi-2/,True,₺399.99,False,Proje yaparak C# ile masaüstü uygulama geliştirmeyi ve SQL sorguları kullanmayı öğrenin.,Turkish
5192,2902046,Tersine Mühendislik Komutları - Uygulamaları,/course/tersine-muhendislik-komutlar-uygulamalar/,True,₺299.99,False,Bu kurs ile tarama verilenden nasıl temiz bir şekilde CAD geometrisi üretebileceğimizi göreceğiz.,Turkish
5193,2898972,2021 Yeni Nesil Kodlamasız Pratik Web Tasarımı - Özgür Çalış,/course/yeni-nesil-kodlamasiz-pratik-web-tasarim/,True,₺299.99,False,Düşük maliyetlerle sıfırdan uzmanlığa hiçbir kodlama olmadan web site tasarlamayı öğrenin ve evinizden özgürce çalışın.,Turkish
5194,2901526,ELEKTRİK PROJE CİZİMİ VE SMM OLMAK,/course/elektrik-proje-cizimi-ve-smm-olmak/,True,₺749.99,False,BİNA ELEKTRİK PROJE CİZİMİ VE PROJE OFISI NASIL ACILIR NEREDEN PARA KAZANILIR,Turkish
5195,4005530,"AutoCAD 2022 Eğitim ve Mimari,Mekanik,Mobilya Eğitimi Kursu",/course/autocad2022egitimseti/,True,₺499.99,False,"AutoCAD 2022 Programının En Güncel  Kapsamlı Eğitim Kursu.Mimari,Mekanik,Mobilya ve Elektrik alanlarına özel uygulamalar",Turkish
5196,3990094,Herkes İçin Adobe Photoshop CC,/course/herkes-icin-adobe-photoshop-cc/,True,₺299.99,False,"Günlük tasarım ihtiyaçlarınız, kendi mesleğinize katkıda bulunmak ve grafik dünyasına giriş yapmak için Photohop öğrenin",Turkish
5197,4008204,Asp.Net MVC ile Sıfırdan Blog Sitesi Geliştirme Kursu,/course/aspnet-mvc-ile-sfrdan-blog-sitesi-gelistirme-kursu/,True,₺399.99,False,Blog Sitenizi Kendiniz Yapınız,Turkish
5198,3977512,Kolayca Python ve MicroPython,/course/kolayca-python-ve-micropython/,True,₺299.99,False,En kolay şekilde Günümüzün Popüler dili Python/MicroPython Öğreniyoruz,Turkish
5199,4005984,İş İngilizcesi / Business English - A2-B1,/course/is-ingilizcesi-business-english-a2-b1/,True,₺499.99,False,"20 senelik Dış Ticaret Tecrübesiyle, ithalat ve ihracata dönük konuşma ve yazışma pratikleri",Turkish
5200,4044204,Atlassian Jira Admin Eğitimi,/course/atlassian-jira-admin-egitimi/,True,₺699.99,False,Jira ile Süreç Tasarımı Yapmak,Turkish
5201,4041638,Şan Dersi Ve Ses Eğitimi 2,/course/san-dersi-ve-ses-egitimi-2/,True,₺499.99,False,ÖĞRENDİKLERİNİ PEKİŞTİRMEYE HAZIR MISIN?,Turkish
5202,3823600,Blender ile Modelleme (Sıfırdan İleri Seviyeye),/course/blender-ile-modelleme-sfrdan-ileri-seviyeye/,True,₺849.99,False,Modelleme+Material+Işıklandırma+Render (Eevee+Cycle)+Animasyon+Fizik Simülasyonları ve daha fazlasını öğrenin,Turkish
5203,3825144,VUE 3 ve FIREBASE ile Web Uygulaması Geliştirme,/course/vue-3-ve-firebase-ile-web-uygulamas-gelistirme-2021/,True,₺729.99,False,Vue 3 ve Firebase Authentication Firestore ve Storage ile Web Uygulamaları Geliştirme Kursu,Turkish
5204,3818680,Tarih Yeni Nesil Soru Tipleri Nasıl Çözülür (tyt-ayt),/course/tyt-ayt-tarih-yeni-nesil-soru-tipleri-puf-noktalar/,False,Free,False,tarih,Turkish
5205,3820742,MAC FACE CHART KULLANIMI,/course/face-chart-ile-makyaj-yapimi/,True,₺299.99,False,FACECHART KULLANIM,Turkish
5206,3815864,Stresini Yönet,/course/stresini-yonet/,True,₺349.99,False,Tüm Aşamalarıyla Stres Yönetimi Disiplini,Turkish
5207,3831916,AutoCAD Doğru şekilde öğrenin! Sıfırdan mimari eğitim serisi,/course/autocad-mimari/,True,₺449.99,False,Autocad Programı ile Mimari projeler çizebilecek konuma geleceksiniz.,Turkish
5208,3827412,İş ve Özel Yaşamda Alışkanlıkları Yönetmenin Sırları,/course/aliskanliklari-yonetmenin-sirlari/,True,₺629.99,False,"Erteleme, odaklanamama, atalet gibi duyguları sürdürülebilir teknikler ile nasıl dönüştürebileceğinizi göreceksiniz.",Turkish
